['20206181539692849', '密封。']
['202061815273265836', '密封']
['20206181529469869', '密封保存。']
['202061815273166360', '密封保存。']
['202061815274166488', '密封,防冻保存。']
['202061815272165593', '遮光，密闭，在干燥处储存.']
['20206181527165236', '遮光，密闭保存。']
['202061815272265696', '遮光，密闭，在干燥处储存.']
['202061815271965765', '密封']
['20206181527365345', '遮光，密闭，在干燥处储存.']
['202061815245767898', '密封，置阴凉处。']
['202061815272666233', '密封，置阴凉处。']
['202061815174855296', '密封保存。']
['202061815264764675', '密封保存.']
['202061815275666687', '密闭，置阴凉干燥处。']
['202061815234867098', '密封。']
['202061815271665846', '密封']
['202061815263465113', '密封保存.']
['202061815264864692', '遮光，密闭，在干燥处储存.']
['202061815283468600', '密闭。']
['202061815282068360', '密闭，防潮。']
['20206181525268116', '密封，置阴凉处。']
['202061815284969594', '置于阴凉干燥处']
['202061815284169591', '置于阴凉干燥处']
['20206181525368152', '密封，置阴凉处。']
['20206181527065377', '遮光，密闭，在干燥处储存.']
['20206181529969582', '置于阴凉干燥处']
['202061815245868113', '密封，置阴凉处。']
['202061815284169583', '置于阴凉干燥处']
['202061815235667097', '密封。']
['202061815283468631', '密封。']
['202061815284769390', '密封。']
['20206181529969576', '密闭。']
['202061815291971232', '密封。']
['20206181525368168', '密封，置阴凉处。']
['20206181525068223', '密封，置阴凉处。']
['202061815283969283', '密闭']
['202061815294370928', '密封，置阴凉处(不超过20℃)。']
['20206181524567512', '密闭，防潮。']
['20206181525368161', '密封，置阴凉处。']
['202061815245067937', '密封。']
['202061815284069337', '密闭']
['20206181529969566', '密封，遮光。']
['202061815284169584', '置于阴凉干燥处']
['202061815272466106', None]
['20206181525568248', '密封，置阴凉处。']
['202061815245768095', '密封，置阴凉处。']
['202061815294571282', '密封保存。']
['20206181530071686', '避光']
['202061815322077856', '密封。']
['202061815265765517', '遮光，密闭，在干燥处储存.']
['202061815284169590', '置于阴凉干燥处']
['20206181524867322', '密闭保存。']
['202061815283268326', '密封。']
['202061815284669581', '置于阴凉干燥处']
['202061815245767900', '密封，置阴凉处。']
['202061815245767901', '密封，置阴凉处。']
['202061815283368593', '密闭。']
['2020618159818527', '密封。']
['202061815245068339', '密封。']
['202061815245167952', '密封。']
['202061815245868115', '密封，置阴凉处。']
['2020618159818526', '密封。']
['202061815141031538', '避光?密封保存']
['202061815495169256', '密闭']
['202061815291971268', '密封。']
['202061815293970931', '密封，置阴凉处(不超过20℃)。']
['202061815241967860', '密封，置阴凉处。']
['202061815274366397', '置于阴凉干燥处']
['20206181529969580', '置于阴凉干燥处']
['202061815245368075', '遮光，密封保存。']
['20206181591418489', '密封。']
['202061815412798224', '密封']
['202061815235566932', '避光，置阴凉处。']
['202061815285769436', '避光，干燥保存']
['20206181525568246', '密封，置阴凉处。']
['202061815281968285', '密封，置阴凉处。']
['20206181525368144', '密封，置阴凉处。']
['202061815312274828', '密闭保存。']
['202061815224755455', '密封保存。']
['20206181525268105', '密封，置阴凉处。']
['20206181544211794', '避光，密封。']
['2020618159818530', None]
['202061815475319775', '密封。']
['202061815302372938', '密封。']
['202061815283769009', '密闭，在干燥处保存。']
['202061815284568852', '密闭，在干燥处保存。']
['20206181516542238', '密封。']
['202061815282768679', '密闭，在干燥处保存。']
['202061815291971230', '密封。']
['202061815502015863', '密封。']
['202061815285769259', '密闭']
['202061815284069333', '密闭']
['202061815274166497', '遮光，密闭，在阴凉处保存（不超过20℃）。']
['202061815241967859', '密封，置阴凉处。']
['20206181529669912', '密封，在阴凉处。']
['202061815283268329', '密封。']
['202061815285869279', '密闭']
['202061815234866925', '遮光，密闭保存。']
['202061815284268669', '密闭，在干燥处保存。']
['202061815284869204', '密闭，在干燥处保存。']
['202061815284368765', '密闭，在干燥处保存。']
['202061815284368761', '密闭，在干燥处保存。']
['202061815282768678', '密闭，在干燥处保存。']
['202061815283568918', '密闭，在干燥处保存。']
['202061815283668931', '密闭，在干燥处保存。']
['202061815141332098', '密封保存。']
['202061815284268897', '密闭，在干燥处保存。']
['202061815284168661', '密闭，在干燥处保存。']
['202061815284969236', '密闭，在干燥处保存。']
['202061815251861311', '密封。']
['202061815291971266', '密封。']
['202061815291971226', '密封。']
['202061815294470980', '遮光，密封保存。']
['202061815285271265', '密封。']
['202061815292071310', '密封。']
['202061815295771602', '遮光，密闭保存。']
['202061815295671545', '遮光，密闭保存。']
['202061815315475519', '密封，阴凉处']
['202061815315475520', '密封，阴凉处']
['202061815271172778', '密封，在凉暗干燥处保存。']
['202061815324478845', '避光，密封，阴凉处保存']
['202061815314076771', '密封。']
['202061815321577919', '密封。']
['202061815273875992', '密封。']
['202061815312774784', '遮光，密封保存。']
['202061815235467228', '遮光，密闭保存。']
['202061815322878218', '密封，在避光处干燥处保存。']
['202061815322677890', '密封。']
['202061815321977828', '密封。']
['202061815291971228', '密封。']
['202061815315475521', '密封，阴凉处']
['202061815324678911', '遮光，密封保存。']
['202061815321977826', '密封。']
['202061815322177894', '密封。']
['202061815305274325', '密封，置阴凉处（不超过20℃）。']
['202061815324278736', '遮光，密封保存。']
['202061815324278686', '遮光，密封保存。']
['20206181532076984', '密封。']
['20206181530671934', None]
['202061815304373966', '密封']
['20206181528976173', '密闭，防潮。']
['202061815295571542', '遮光，密闭保存。']
['202061815293770767', '遮光，密闭保存']
['202061815312476208', '密封，置阴凉处(不超过20℃)。']
['202061815484012190', '遮光，密封保存。']
['202061815491913437', None]
['20206181594433990', '密封。']
['202061815504258', '避光，密封。']
['20206181593433823', '密封。']
['20206181544472929', '遮光，密封保存。']
['202061815312274829', '密封保存。']
['202061815323378098', '密闭，在干燥处保存。']
['20206181544419768', '密封。']
['202061815141634340', '密封。']
['202061815154937302', '密闭。']
['202061815182044320', '密封。']
['202061815181357514', '密封保存']
['202061815305174281', '密封，置阴凉处（不超过20℃）。']
['202061815321977829', '密封。']
['202061815313075518', '密封，阴凉处']
['202061815163838799', '密封。']
['20206181532076996', '密封。']
['202061815154837618', '密封。']
['202061815323178082', '密闭，在干燥处保存。']
['202061815251260990', '密封。']
['202061815315277687', '密闭，防潮。']
['20206181532576797', '密封。']
['202061815183344666', '遮光、密闭、阴凉干燥处保存。']
['202061815313875677', '遮光，密封保存。']
['202061815321877997', '密封。']
['202061815322177886', '密封。']
['202061815251272021', '密封。']
['202061815322677701', '密闭，防潮。']
['202061815315277693', '密闭，防潮。']
['202061815322677679', '密闭，防潮。']
['202061815281676329', '密封，置阴凉处。']
['202061815304373958', '密封']
['202061815321977823', '密封。']
['202061815314076759', '密封。']
['202061815323378096', '密闭，在干燥处保存。']
['202061815324278685', '遮光，密封保存。']
['202061815325078721', '遮光，密封保存。']
['202061815292570477', '密封,遮光,在凉暗处保存。']
['202061815293170726', '遮光，密闭保存']
['202061815294071479', '密封，置阴凉处保存。']
['202061815321977827', '密封。']
['202061815322677891', '密封。']
['20206181534890262', '密封，置阴凉处。']
['202061815322077854', '密封。']
['202061815321977821', '密封。']
['202061815322077849', '密封。']
['2020618154686413', '遮光，密封保存。']
['202061815311474929', '密封保存。']
['202061815323378115', '密闭，在干燥处保存。']
['202061815321677953', '密封。']
['202061815323178153', '密闭，在干燥处保存。']
['202061815322278065', '密闭，在干燥处保存。']
['20206181532476920', '密封。']
['202061815315976971', '密封。']
['202061815275276013', '遮光，密闭，在干燥处保存。']
['202061815321977824', '密封。']
['202061815303873081', '遮光，密闭保存。']
['202061815314076757', '密封。']
['202061815281076202', '密封保存。']
['202061815322677908', '密封。']
['202061815281676348', '密封，置阴凉处。']
['202061815312477468', '遮光，密封保存。']
['202061815304674100', '密封']
['20206181527972746', '遮光，密封保存。']
['202061815314076756', '密封。']
['202061815314076758', '密封。']
['202061815314475248', '密闭保存。']
['202061815313975855', '密闭保存。']
['202061815304874021', '密封']
['202061815323578565', '密闭。']
['202061815314076775', '密封。']
['202061815275766727', '密封，置阴凉处。']
['202061815313875682', '遮光，密封保存。']
['202061815323178085', '密闭，在干燥处保存。']
['202061815323378127', '密闭，在干燥处保存。']
['202061815323378123', '密闭，在干燥处保存。']
['202061815322178023', '密封。']
['202061815275173970', '密封']
['202061815154937320', '密封，置阴凉处。']
['202061815315277694', '密闭，防潮。']
['20206181532076986', '密封。']
['202061815315976962', '密封。']
['202061815322477620', '密封。避光，置阴凉处(不超过20℃)。']
